,id,sku,short_description,price,list_price,discount,discount_rate,review_count,quantity_sold,cs_id,cs_name,stock_item,inventory_status,product_name,brand_id,brand_name,location
57,140917011,6642515052103,Độ phân giải Full HD 1080P 2Megapixel Chuẩn nén hình ảnh mới HD giúp camera có hình ảnh đẹp hơn. Thời gian lưu trữ gấp đôi chuẩn nén H264 hiện nay. Kết nối không dây Chân đế thiết kế nam châm hút dễ d...,450000,450000,0,0,1,2,222389,Viễn Thông Gia Phát,1000,available,Camera IP Wifi Imou IPC-C22SP-imou - Hàng chính hãng.,416097,IMOU,Trong nước
58,75664666,2423592586772,"Camera Xiaomi 360 Imilab Home Security Chất Lượng Cao 1296x2304, Đàm Thoại 2 Chiều, Chế ĐộHồng Ngoài Ban Đêm, Chế Độ Chống Trộm - Hàng chính hãngCamera xiaomi bản quốc tế chất lượng cao, hỗ trợ đàm ...",750000,899000,149000,17,89,469,129537,Mi Hoàng Gia,1000,available,"Camera Xiaomi 360 Imilab Home Security Chất Lượng Cao 1296x2304, Đàm Thoại 2 Chiều, Chế Độ Hồng Ngoài Ban Đêm, Chế Độ Chống Trộm - Hàng chính hãng",25422,Xiaomi,Trong nước
59,21742830,9748233316079,"TÍNH NĂNG SẢN PHẨMĐộ phân dải lên tới 4k siêu nét giúp nhìn rõ nét từng chi tiết nhỏ nhất.Bộ sản phẩm dây dù bọc dây camera, chống nước, chống va đập cực tốt.PIN hoạt động liên tục từ 8 đến 12 giờ...",580000,580000,0,0,78,364,189196,THIÊN NHẬT QB,1000,available,Camera quan sát wifi V99 4k xem từ xa qua điện thoại,111461,OEM,Trong nước
60,154259057,8004739824595,...,489000,489000,0,0,0,6,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"Camera IP WIFI IMOU RANGER A2 (A22EP-D-V3) Full HD 1080P, phiên bản 2022- Hàng Chính Hãng",416097,IMOU,Trong nước
61,57071523,8806197653874,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB* Khe cắm thẻ nhớ và nút Reset phía dưới mắt Camera G...",244000,244000,0,0,0,0,0,,0,available,Camera wifi yoosee 3.0  2K siêu nét - camera ip yoosee 3 râu 3mp trong nhà - hàng nhập khẩu,111625,Yoosee,Trong nước
62,169502518,6222009356659,"Camera wifi không dây trong nhà Ezviz nhỏ gọn, phát hiện chuyển động thông minh, có thể để bàn hoặc gắn tường, thích hợp lắp đặt ở nhiều vị trí.1. Thông số kỹ thuật camera wifi không dây Ezviz C1C-B...",465500,490000,24500,5,8,27,265319,Shop Phân Phối Camera,1000,available,Camera wifi trong nhà Ezviz C1C-B 2MP đàm thoại 2 chiều - Hàng chính hãng,247217,EZVIZ,Trong nước
63,199972877,1286593161452,"Camera wifi mini A9 không dây chống trộmThông tin: Camera wifi mini A9 không dây chống trộm– Màu sắc: Đen, trắng (Giao ngẫu nhiên)– Độ phân giải: 720P– Vật liệu: Nhựa + Kim loại– Tuổi thọ pin: 60 p...",119000,119000,0,0,0,0,0,,0,available,"Camera wifi mini A9 không dây chống trộm kết nối điện thoại từ xa góc quay 120 độ Full HD 1080P, camera IP mini có Led hồng ngoại",111461,OEM,Trong nước
64,107356974,4230588822708,Camera Wifi TP-Link Tapo C210 Giám Sát An NinhVideo độ phân giải cực cao - Ghi lại hình ảnh sắc nét với độ phân giải cực cao 3MPQuay và Quét: 360º theo chiều ngang và 114º theo chiều dọcTầm nhìn ...,669000,1398000,729000,52,156,778,154163,TP-Link Official Store,1000,available,Camera Wifi TP-Link Tapo C210 Độ Phân Giải 3MP Lưu trữ 256GB Giám Sát An Ninh - Hàng Chính Hãng,27464,TP-Link,Trong nước
65,103996506,2892500263887,"Bảo an cho bạn - cả ngày lẫn đêmSpecificationsThông số mẫuMẫuCS-C6N-A0-1C2WFRCameraCảm biến hình ảnhCMOS Quét liên tục 1/4”Tốc độ màn trậpMàn trập tự điều chỉnhỐng kính4mm@ F2.4, góc quan ...",586900,586900,0,0,4,23,155336,Điện Tử Siêu Nhỏ,1000,available,"CAMERA EZVIZ IP WIFI C6N 2.0 MPX ,KÈM THẺ NHỚ 64G HÀNG CHÍNH HÃNG.",247217,EZVIZ,Trong nước
66,194131293,6390599326731,"Thông số kỹ thuật camera Wifi quay quét EZVIZ C8W 4MP– Cảm biến ảnh: 1/2.7” Progressive Scan CMOS– Độ nhạy sáng tối thiểu: 0.5 Lux @(F1.6, AGC ON), 0 Lux with IR– Ống kính: 4mm/6mm– Quan sát xa...",990000,990000,0,0,3,16,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,Camera Wifi Trong Nhà Ngoài Trời PTZ EZVIZ Quay Quét 355 độ Tích Hợp Ai - Có Màu Ban Đêm - Hàng Chính Hãng,247217,EZVIZ,Trong nước
67,25648528,4418623893637,1 --imouIPC- là dòng camera Ip kết nối không dây của hãng IMou một thương hiệu  chất lượng của hãng Dahua. Kiểu dáng Cube lắp đặt trong nhà. IPC- thiết kế ra với khả năng người dùng có thể tự lắp đặt...,449456,449456,0,0,9,76,48369,KHO SỈ CÔNG NGHỆ,1000,available,Camera Dahua IP Wifi  Imou IPC-C22EP-imou - Hàng chính hãng,74552,Dahua,Trong nước
68,242618399,5861719359039,"Lưu ý: Nhiều trường hợp do dùng thẻ nhớ không chính hãng nên camera không nhận thẻ nhớ, trong trường hợp đó shop không hỗ trợ lỗi đọc thẻ nhớ. Để được hỗ trợ tốt nhất hãy mua kèm thẻ nhớ của shop.- K...",585000,860000,275000,32,37,163,222073,TRANGIATELECOM,1000,available,Camera không dây EZVIZ TY1 siêu nét chống ngược sáng - Hàng chính hãng,247217,EZVIZ,Trong nước
69,212566825,4596975020218,"Tên sản phẩm Camera mini wifi V99sĐộ phân giải 1920 X 1080 (1080p)Kích thước 1.2 X 2.5 X 0.2 cmPin Có pin 4000mahWifi Có, kết nối xem từ xaThẻ nhớ Lưu trữ 128gb (không bao gồm)Ứng dụng (App) LookCamBả...",800000,800000,0,0,0,8,188895,CameraMini,1000,available,"Camera v99s FullHD 1080p IP kết nối wifi với điện thoại từ xa, pin 5-6 tiếng ống kính siêu nhỏ 6mm, không dây",111461,OEM,Trong nước
70,79911353,2304307064369,"Camera NLMT MKS sử dụng năng lượng mặt trời thay thế cho điện lưới, 100% kết nối không dây dể dàng lắp đặt, hoạt động liên tục 24/7 ngay cả khi cúp điện.Phù hợp với việc lắp đặt tại các khu vực ngoài...",1100000,1590000,490000,31,20,57,171502,MKSmart,1000,available,Camera năng lượng mặt trời thông minh,111461,OEM,Trong nước
71,173740207,8945765464346,"Camera Wifi Ezviz CS-C3TN 1080P 2mp Có Micro (2.8mm)Thông số kỹ thuật – Mã model: CS-C3TN (2MP).– Cảm biến ảnh: 1/2.7”Progressive Scan CMOS– Độ nhạy sáng tối thiểu: 0.01Lux @ (F2.0, AGC ON), 0Lux with...",744900,744900,0,0,12,57,40472,Dien Tu Hoang Thinh,1000,available,Camera Wifi Ezviz CS-C3TN 1080P 2mp Có Micro (2.8mm) Hàng Chính Hãng.,198877,Ezviz - Test,Trong nước
72,75540518,9718456388610,"Camera Xiaomi Wifi 360 Mi Home Security Độ Phân Giải Full HD 1080P Đàm Thoại 2 Chiều Cảm Biến Chuyển Động,Chế Độ Chống Trộm - Hàng chính hãngLà dòng sản phẩm camera 360 được rất nhiều khách hàng ưu ...",783020,829000,45980,6,139,646,129537,Mi Hoàng Gia,1000,available,"Camera Xiaomi Wifi 360 Mi Home Security Độ Phân Giải Full HD 1080P Đàm Thoại 2 Chiều Cảm Biến Chuyển Động, Chế Độ Chống Trộm - Hàng chính hãng",25422,Xiaomi,Trong nước
73,133876927,3525301515847,Camera Wifi nào có khả năng bắt Wifi tốt và đẩy đủ tính năng mới nhất của năm 2021?Làm sao để lắp Camera mà không ảnh hưởng tới tính thẩm mỹ của ngôi nhà?Nên lắp loại camera trong nhà nào vừa tiết ...,478000,478000,0,0,26,113,40472,Dien Tu Hoang Thinh,1000,available,Camera Imou Range 2C - New 2021 - Chip Hình Ảnh Thế Hệ Mới - Wifi Cực Mạnh Siêu Khỏe - Hàng Chính Hãng,416097,IMOU,Trong nước
74,32189703,7984426705868,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách vui lòng bấm vào đường dẫn dưới đây để chọn mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB* Camera kết nối Wifi, KHÔNG hỗ trợ kết nố...",328000,328000,0,0,1,17,196510,ĐiệnTửSàiGòn,1000,available,CAMERA YOOSEE PTZ ngoài trời xoay 360 độ- Full HD 10ban đêm có màu-chạy thẻ nhớ-bắt wifi- ghi âm đàm thoại- hàng chính hãng,111625,Yoosee,Trong nước
75,203878766,3007466718828,"Camera IMOU Ranger SE phiên bản 2MP A23 xoay 360 kết nối wifi , Theo dõi chuyển động, Bảo hành 2 năm Camera IMOU Ranger SECamera IMOU Ranger SEChất lượng hình ảnh tuyệt vời trên Cam...",565000,565000,0,0,1,5,232078,IMOU Store,1000,available,"Camera IMOU Ranger SE phiên bản 2MP A23 xoay 360 kết nối wifi , Theo dõi chuyển động, Bảo hành 2 năm - Hàng chính hãng",416097,IMOU,Trong nước
76,111483922,7406269157287,"       :blossom:Cảm ơn khách hàng đã ủng hộ shop:maple_leaf::blossom:   Mô tả sản phẩm Chân đế camera đa năng dùng cho EZVIZ, Yosee, iMOU, Dome Camera   Đây là sản phẩm được bán bởi Nhà Bán Hàng...",28000,28000,0,0,11,97,100773,Smart Trading,1000,available,"Chân Đế Dome cho camera Ezviz, Imou, Yoosee - Hàng Chính Hãng",111625,Yoosee,Trong nước
77,73887824,5457955787114,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách vui lòng bấm vào đường dẫn dưới đây để chọn mua:1. Camera Không Kèm Thẻ | ĐiệnTửSàiGòn | Tiki2. Camera Kèm Thẻ 32Gb | ĐiệnTửSàiGòn | Tiki3. Camera Kèm...",328000,328000,0,0,4,35,196510,ĐiệnTửSàiGòn,1000,available,"Camera ip Wifi Yoosee Ngoài Trời 26 Led Chuẩn 1080P, Mẫu mới 2021- Hàng Nhập Khẩu",111625,Yoosee,Trong nước
78,205985107,3763312312999,"Quan sát toàn cảnh 360 độ  với độ phân giải 2K siêu nétNếu bạn muốn có một chiếc camera có thể nhìn thấy tất cả và bao phủ tất cả các góc nhìn,  là một lựa chọn đúng đắn để xem xét. Đạt được cả tính ...",1240000,2284000,1044000,46,16,73,1,Tiki Trading,1000,available,Camera IP WiFi Ngoài Trời  EZVIZ H8 2K (2304 × 1296p) - Hàng chính hãng,247217,EZVIZ,Trong nước
79,164275402,9328021368719,"Luôn bảo vệ để bạn có cuộc sống tiện nghi và thú vị hơnCamera IP Wifi Trong Nhà EZVIZ C6 2K+ có kích thước nhỏ, nhưng chức năng lớn. Tích hợp công nghệ AI, C6 2K⁺ nhanh chóng xác định con người và vậ...",1148000,1722000,574000,33,23,99,1,Tiki Trading,1000,available,Camera IP Wifi Trong Nhà EZVIZ C6 2K+ 2560 × 1440p - Hàng Chính Hãng,247217,EZVIZ,Trong nước
80,102806988,2855664249373,"  Góc nhìn siêu rộng 360 độ, chỉ 01 camera xem được mọi góc của căn phòng   Chất lượng camera HD rõ đẹp   Đàm thoại 2 chiều rõ ràng từ xa   Đèn led sáng rõ với chế độ mở cảm biến tự động   ------...",370500,390000,19500,5,22,113,265319,Shop Phân Phối Camera,1000,available,Camera YOOSEE WIFI Tích Hợp Bóng Đèn Led Sáng Quan Sát Toàn Cảnh 360° Không Có Góc Khuất Kèm Thẻ Nhớ 64GB CHÍNH HÃNG,111625,Yoosee,Trong nước
81,117029736,2084216363282,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB* Camera kết nối Wifi, KHÔNG hỗ trợ kết nối dây...",249000,249000,0,0,0,0,0,,0,available,Camera Yoosee PTZ MINI 28Led 3.0M Xoay 360 độ siêu nét - Có Màu Ban Đêm- Hàng Chính Hãng,111625,Yoosee,Trong nước
82,103996506,2892500263887,"Bảo an cho bạn - cả ngày lẫn đêmSpecificationsThông số mẫuMẫuCS-C6N-A0-1C2WFRCameraCảm biến hình ảnhCMOS Quét liên tục 1/4”Tốc độ màn trậpMàn trập tự điều chỉnhỐng kính4mm@ F2.4, góc quan ...",586900,586900,0,0,4,23,155336,Điện Tử Siêu Nhỏ,1000,available,"CAMERA EZVIZ IP WIFI C6N 2.0 MPX ,KÈM THẺ NHỚ 64G HÀNG CHÍNH HÃNG.",247217,EZVIZ,Trong nước
83,8189174,7531797694521,"Thiết kế hình cầu hiện đại, tinh tếCamera IP Wifi Hikvision DS-2CV2Q21FD-IW là dòng camera IP không dây sở hữu thiết hiện đại nhỏ gọn, chắc chắn dễ dàng lắp đặt trong không gian nội thất hoặc ngoài t...",872200,890000,17800,2,1,5,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,Camera IP Wifi Hikvision DS-2CV2Q21FD-IW 2MP - Hàng Chính Hãng,174069,Hikvision,Trong nước
84,70799822,4777712408771,Camera Ip Yoosee Ngoài Trời Xoay 360° 14 Led FULLHD Xem Đêm Có Màu - ƯU ĐIỂM CỦA SẢN PHẦM Camera IP ngoài trời Yoosee PTZ là mẫu camera mới nhất trên thị trường. Sản phẩm đáp ứng được mong mỏi của rất...,409000,409000,0,0,0,0,0,,0,available,CAMERA WIFI YOOSEE NGOÀI TRỜI C12 14 LED -HÀNG NHẬP KHẨU,111625,Yoosee,Trong nước
85,248799881,9605705993786,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB GIỚI THIỆUVừa quay phim vừa có thể ghi âm, ...",390000,398000,8000,2,24,87,196510,ĐiệnTửSàiGòn,1000,available,CAMERA WiFi Yoosee 360 Siêu Nét 3.0Mpx Cao Cấp FullHD 1920 x 1080 Sắc Nét Hỗ Trợ Wifi IP Từ Xa Hàng Nhập Khẩu,111625,Yoosee,Trong nước
86,191923941,4339049062145,"Mi Camera 2K Magnetic Mount - Camera an ninh Xiaomi bảo vệ tuyệt đối không gian của bạn✪ Thiết kế nhỏ gọn, dễ dàng lắp đặt:- Camera IP thông minh Xiaomi Mi Home 2K Magnetic Mount sở hữu thiết kế dạ...",715000,850000,135000,16,0,4,283326,MiHoChiMinh,1000,available,Mi Camera 2K Magnetic Mount - Hàng chính hãng - Camera an ninh bảo vệ tuyệt đối không gian của bạn,25422,Xiaomi,Trong nước
87,247719507,3854775396559,"Camera Wifi ngoài trời Imou Cruiser 2 IPC-GS7EP-5M0WE - 3MP/5MP, độ phân giải cao 2K / 3K, phát hiện người và xe cộ, có màu ban đêm - Hàng chính hãngCruiser 2 IPC-GS7EP-5M0WE được cải tiến vượt bật ...",1390000,1390000,0,0,0,1,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"Camera Wifi ngoài trời Imou Cruiser 2 IPC-GS7EP-5M0WE - 3MP/5MP, độ phân giải cao 2K / 3K, phát hiện người và xe cộ, có màu ban đêm - Hàng chính hãng",416097,IMOU,Trong nước
88,170523447,5874250395482,"Lưu ý: Nhiều trường hợp do dùng thẻ nhớ không chính hãng nên camera không nhận thẻ nhớ, trong trường hợp đó shop không hỗ trợ lỗi đọc thẻ nhớ. Để được hỗ trợ tốt nhất hãy mua kèm thẻ nhớ của shop.- K...",1390000,1390000,0,0,3,19,265319,Shop Phân Phối Camera,1000,available,"Camera Wifi EZVIZ ngoài trời C3X có màu ban đêm, báo động công nghệ AI - Hàng chính hãng",247217,EZVIZ,Trong nước
89,158459811,9969066630934,Camera quay & quét kết nối WiFi thông minhCamera WIFI EZVIZ TY1 dễ dàng quan sát toàn bộ không gian của bạn với phạm vi quan sát 360 độ của Camera TY1 cùng tính năng theo dõi thông minh. Bảo an c...,679000,1151000,472000,41,5,32,1,Tiki Trading,1000,available,Camera IP Wifi EZVIZ TY1 4MP 1080P - Hàng Chính Hãng,247217,EZVIZ,Trong nước
90,132783163,2730873656231,* Quý khách lưu ý Sản phẩm có 3 thuộc tính lựa chọn:1. Camera không thẻ nhớ | ĐiệnTửSàiGòn | Tiki2. Camera + Thẻ nhớ 32Gb | ĐiệnTửSàiGòn | Tiki3. Camera + Thẻ nhớ 64Gb | ĐiệnTửSàiGòn | Tiki...,569000,569000,0,0,21,110,196510,ĐiệnTửSàiGòn,1000,available,"Camera Wifi Yoosee 4.0 Mpx Full HD, Dòng Ngoài Trời Xoay 360° 4 râu C12 Xem Đêm Có Màu-Đàm Thoại 2 Chiều-Phát Hiện Chuyển Động Chống Trộm-Hàng Nhập Khẩu",111625,Yoosee,Trong nước
91,54023404,2729121430364,"Bảo an cho bạn - cả ngày lẫn đêmSpecificationsThông số mẫuMẫuCS-C6N-A0-1C2WFRCameraCảm biến hình ảnhCMOS Quét liên tục 1/4”Tốc độ màn trậpMàn trập tự điều chỉnhỐng kính4mm@ F2.4, góc quan ...",567000,567000,0,0,12,73,155336,Điện Tử Siêu Nhỏ,1000,available,Camera IP Wifi Ezviz C6N CS-CV246 + Thẻ nhớ Ezviz 32GB - Hàng Chính Hãng,247217,EZVIZ,Trong nước
92,59271667,7521105249123,"Camera Kết nối WiFi không dây và Xem được trực tiếp hình ảnh từ xa bằng điện thoại iPhone, iPad, Điện thoại Android, PC, Laptop qua 3G 4G hoặc WiFi Cảm biến CMOS quét liên tục 1/2,9 inch 1080p đư...",549000,549000,0,0,115,290,119325,Dante,1000,available,"Camera Mini IP Vstarcam CB73 2.0 WiFi 1080P Giám Sát Hành Trình Ô Tô, Nhỏ Gọn, Dễ Dàng Cài Đặt, Bảo Mật Cao, Chống Chộm, Xem Trực Tiếp Từ Xa Bằng Điện Thoại, PC, iPad - Hàng Chính Hãng",275865,Vstarcam,Trong nước
93,145180531,8781342770372,"Camera IMOU Bullet 2/2C/2E 2MP (IPC-F22) Camera Ngoài Trời, Chống nước IP67, Chuẩn nén H265, Theo dõi chuyển động, Quay Màu ban đêmPhân biệt 3 dòng Camera IMOU Bullet 2MPPhân loạiMàu ban đêmĐèn...",925000,925000,0,0,11,51,232078,IMOU Store,1000,available,"Camera IMOU Bullet 2/2C/2E 2MP ( IPC-F22P), Camera Ngoài Trời, Chống nước IP67, Chuẩn nén H265, Theo dõi chuyển động, Quay Màu ban đêm - Hãng Chính Hãng",416097,IMOU,Trong nước
94,248798040,8536867168860,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 364B GIỚI THIỆUVừa quay phim vừa có thể ghi âm cù...",390000,398000,8000,2,9,88,196510,ĐiệnTửSàiGòn,1000,available,CAMERA Yoosee Ngoài Trời Trong Nhà 3.0Mpx Cao Cấp FullHD 1920 x 1080 Sắc Nét Hỗ Trợ Wifi IP Từ Xa Hàng Nhập Khẩu,111625,Yoosee,Trong nước
95,106598819,7694979604525,Camera IP Wifi Ngoài Trời Imou F22FP Bullet 2E Full HD 1080P CÓ MÀU BAN ĐÊM - Hàng Chính HãngBỘ SẢN PHẨM- CAMERA 2MPX- NGUỒN- ỐC VÍT ĐÍNH KÈMsản phẩm được phân phối bởi CTY ĐIỆN TỬ HOÀNG THỊNH Bulle...,848789,848789,0,0,0,0,0,,0,available,"Camera IP Wifi Ngoài Trời Imou F22FP Bullet 2E Full HD 1080P CÓ MÀU BAN ĐÊM ,KÈM PHÍCH CẮM ÂM- Hàng Chính Hãng",416097,IMOU,Trong nước
96,25922213,1055817428393,Camera IP Wi-fi NetCAM NVA2.0 1080P ...,478000,478000,0,0,0,2,66,Hava,1000,available,Camera IP Wifi NetCAM NVA2.0 1080P - Hàng Chính Hãng,142512,NetCAM,Trong nước
